title,subject,interal_id,url,id_number,description
Immune system physiology,NCLEX-RN,x53dd26d4,https://www.khanacademy.org/test-prep/nclex-rn/rn-immune-system,rn-immune-system,Chances are you’ve had a fever or a cough before. Ever wondered why your body reacts this way? Your body has a deadly arsenal of specialized cells that destroy invaders through mechanisms such as consumption  expulsion  and degradation. You will learn about the numerous soldiers in your body’s army and how they keep you healthy!
Renal system physiology,NCLEX-RN,x171f3f90,https://www.khanacademy.org/test-prep/nclex-rn/rn-renal-system,rn-renal-system,If you want to learn more about the renal system  then urine the right place (pun intended)! Every thirty minutes  your kidneys filter you entire blood supply and remove toxic wastes. These paired organs are key to maintaining electrolyte and water homeostasis in your body.
Gastrointestinal system physiology,NCLEX-RN,xc71f254f,https://www.khanacademy.org/test-prep/nclex-rn/rn-gastrointestinal-system,rn-gastrointestinal-system,Do you live to eat  or eat to live? Either way  no one can deny the importance of food and water in our everyday lives. The energy from food is carefully extracted through ingestion  digestion  and absorption  and requires one long tube with some organs attached. Go ahead and grab a bite to eat before we get started…
Gastrointestinal system diseases,NCLEX-RN,xef1c7e6c,https://www.khanacademy.org/test-prep/nclex-rn/gastrointestinal-diseases,gastrointestinal-diseases,The second tube formed during embryonic development is the one that will form our gastrointestinal tract. It starts at the mouth  includes the esophagus  stomach  accessory organs of the gut  and intestines  but sometimes things go wrong. Be gutsy and come learn about different diseases of the gastrointestinal tract with us!
Muscular-skeletal system physiology,NCLEX-RN,x34eebc2e,https://www.khanacademy.org/test-prep/nclex-rn/rn-muscular-system,rn-muscular-system,Learn how our muscles work from the cellular level to executing a kick or a dance move. Discover how our brain tells muscle to contract  and how that helps us respond to changes in temperature or even a lion chasing us.
Muscular-skeletal diseases,NCLEX-RN,xebb88c26,https://www.khanacademy.org/test-prep/nclex-rn/rn-muscular-skeletal-diseases,rn-muscular-skeletal-diseases,Did anyone ever tell you that cracking your knuckles would give you arthritis? Turns out  knuckle cracking has no harmful effects  but arthritis is one of a group of diseases that affect joints  muscles  and bones called musculoskeletal diseases. In this section  you’ll learn about the symptoms  causes and treatments for these diseases.
Nervous system physiology,NCLEX-RN,x768a2fe5,https://www.khanacademy.org/test-prep/nclex-rn/nervous-system-phy,nervous-system-phy,There are about 85 billion neurons in your brain  and they’re sending electrical signals in your body right now! They tell your eyes to move across this page  interpret the words that you read  maintain your posture...all in a fraction of a second. In this section we’ll explore this vast  complex system from the cellular to the sensory level.
Nervous system diseases,NCLEX-RN,xaf7ed241,https://www.khanacademy.org/test-prep/nclex-rn/rn-nervous-system-diseases,rn-nervous-system-diseases,Being human is more than being a brain in a jar  but when things go wrong with the nervous system  the whole organism suffers. Problems with a part of your nervous system can cause you to have trouble moving  speaking  swallowing  breathing or learning. Use that grey matter to learn about Parkinson’s disease and Multiple Sclerosis.
Integumentary system physiology,NCLEX-RN,x793ec0cd,https://www.khanacademy.org/test-prep/nclex-rn/rn-integumentary-system-physiology,rn-integumentary-system-physiology,Yes  skin makes us look nicer than a bag of bones  muscles  and organs  but it also serves other important functions such as guarding the body against infection  facilitating sensation  and allowing for metabolism of vitamin D. We will explore the structure and function of skin from the macroscopic to the microscopic level.
Reproductive system physiology,NCLEX-RN,x55e9cb9a,https://www.khanacademy.org/test-prep/nclex-rn/rn-reproductive-system-physiology,rn-reproductive-system-physiology,Our genes are survivors. Some of your genes are exactly the same as the ones your great-great-great-grandmother had! But how did they get to you? Starting with sexual reproduction and ending with the development of a baby  we’re going to journey from our own microscopic beginning to a fully formed infant entering the world.
Infectious diseases,NCLEX-RN,x30548204,https://www.khanacademy.org/test-prep/nclex-rn/rn-infectious-diseases,rn-infectious-diseases,There's an intricate dance between humans  viruses  bacteria  molds  and even tiny worms! They want to survive and replicate just like humans do... and this is why they cause infections. From the flu to HIV  we’ll explore the underlying mechanisms that these creepy crawlies use to reproduce and spread.
Mental health,NCLEX-RN,x83cbc720,https://www.khanacademy.org/test-prep/nclex-rn/rn-mental-health,rn-mental-health,Mental health is a crucial component of a person’s wellness. It includes our emotional  psychological  and social well-being. It helps to determine how we handle stress  relate to others  and make choices. In this section we’ll explore drug abuse  depression  dementia and so much more. Keep an open mind and join us!
Problem solving,GMAT,x75c53e99,https://www.khanacademy.org/test-prep/gmat/problem-solving,problem-solving,Sal works through the 249 problem solving questions in chapter 5 of the the 11th edition of the official GMAC GMAT Review (ISBN Number: 0-9765709-0-4 published in 2005)
Data sufficiency,GMAT,x2f623f20,https://www.khanacademy.org/test-prep/gmat/data-sufficiency,data-sufficiency,Sal works through the 155 data sufficiency questions in chapter 6 of the the 11th edition of the official GMAC GMAT Review (ISBN Number: 0-9765709-0-4 published in 2005)
IIT JEE,IIT JEE,x859feb00,https://www.khanacademy.org/test-prep/iit-jee-subject/iit-jee,iit-jee,Questions from previous IIT JEEs
